Date,Year,Month,Hour Ending,Electricity Price
2015-06-06 00:00:00,2015,6,15,16.93
2015-06-06 00:00:00,2015,6,16,44.16
2015-06-06 00:00:00,2015,6,17,38.92
2015-06-06 00:00:00,2015,6,18,76.28
2015-06-06 00:00:00,2015,6,19,35.24
2015-06-06 00:00:00,2015,6,20,27.39
2015-06-06 00:00:00,2015,6,21,26.74
2015-06-06 00:00:00,2015,6,22,29.99
2015-06-06 00:00:00,2015,6,23,36.57
2015-06-06 00:00:00,2015,6,24,31.4
2015-06-07 00:00:00,2015,6,1,28.31
2015-06-07 00:00:00,2015,6,2,28.69
2015-06-07 00:00:00,2015,6,3,24.26
2015-06-07 00:00:00,2015,6,4,24.12
2015-06-07 00:00:00,2015,6,5,28.28
2015-06-07 00:00:00,2015,6,6,29.14
2015-06-07 00:00:00,2015,6,7,23.82
2015-06-07 00:00:00,2015,6,8,25.12
2015-06-07 00:00:00,2015,6,9,18.61
2015-06-07 00:00:00,2015,6,10,13.8
2015-06-07 00:00:00,2015,6,11,-3.59
2015-06-07 00:00:00,2015,6,12,-6.96
2015-06-07 00:00:00,2015,6,13,-0.08
2015-06-07 00:00:00,2015,6,14,19.59
2015-06-07 00:00:00,2015,6,15,28.21
2015-06-07 00:00:00,2015,6,16,193.76
2015-06-07 00:00:00,2015,6,17,114.47
2015-06-07 00:00:00,2015,6,18,328.15
2015-06-07 00:00:00,2015,6,19,43.48
2015-06-07 00:00:00,2015,6,20,62.14
2015-06-07 00:00:00,2015,6,21,75.7
2015-06-07 00:00:00,2015,6,22,43.55
2015-06-07 00:00:00,2015,6,23,36.46
2015-06-07 00:00:00,2015,6,24,26.84
2015-06-08 00:00:00,2015,6,1,32
2015-06-08 00:00:00,2015,6,2,24.71
2015-06-08 00:00:00,2015,6,3,22.88
2015-06-08 00:00:00,2015,6,4,23.38
2015-06-08 00:00:00,2015,6,5,23.44
2015-06-08 00:00:00,2015,6,6,26
2015-06-08 00:00:00,2015,6,7,23.21
2015-06-08 00:00:00,2015,6,8,25
2015-06-08 00:00:00,2015,6,9,22.4
2015-06-08 00:00:00,2015,6,10,23.16
2015-06-08 00:00:00,2015,6,11,24.48
2015-06-08 00:00:00,2015,6,12,32.59
2015-06-08 00:00:00,2015,6,13,42.93
2015-06-08 00:00:00,2015,6,14,44.43
2015-06-08 00:00:00,2015,6,15,48.44
2015-06-08 00:00:00,2015,6,16,792.36
2015-06-08 00:00:00,2015,6,17,689.71
2015-06-08 00:00:00,2015,6,18,642.88
2015-06-08 00:00:00,2015,6,19,231.81
2015-06-08 00:00:00,2015,6,20,259.56
2015-06-08 00:00:00,2015,6,21,42.48
2015-06-08 00:00:00,2015,6,22,32.71
2015-06-08 00:00:00,2015,6,23,33.07
2015-06-08 00:00:00,2015,6,24,29.03
2015-06-09 00:00:00,2015,6,1,25.45
2015-06-09 00:00:00,2015,6,2,26.31
2015-06-09 00:00:00,2015,6,3,27.33
2015-06-09 00:00:00,2015,6,4,25.42
2015-06-09 00:00:00,2015,6,5,26.16
2015-06-09 00:00:00,2015,6,6,25.27
2015-06-09 00:00:00,2015,6,7,29.41
2015-06-09 00:00:00,2015,6,8,44.21
2015-06-09 00:00:00,2015,6,9,45.68
2015-06-09 00:00:00,2015,6,10,47.87
2015-06-09 00:00:00,2015,6,11,291.61
2015-06-09 00:00:00,2015,6,12,38.02
2015-06-09 00:00:00,2015,6,13,30.87
2015-06-09 00:00:00,2015,6,14,32.86
2015-06-09 00:00:00,2015,6,15,39.24
2015-06-09 00:00:00,2015,6,16,34.11
2015-06-09 00:00:00,2015,6,17,26.02
2015-06-09 00:00:00,2015,6,18,25.57
2015-06-09 00:00:00,2015,6,19,23.86
2015-06-09 00:00:00,2015,6,20,22.62
2015-06-09 00:00:00,2015,6,21,23.13
2015-06-09 00:00:00,2015,6,22,25.99
2015-06-09 00:00:00,2015,6,23,31.09
2015-06-09 00:00:00,2015,6,24,33.32
2015-06-10 00:00:00,2015,6,1,27
2015-06-10 00:00:00,2015,6,2,25.12
2015-06-10 00:00:00,2015,6,3,24.63
2015-06-10 00:00:00,2015,6,4,17.86
2015-06-10 00:00:00,2015,6,5,2.41
2015-06-10 00:00:00,2015,6,6,6.14
2015-06-10 00:00:00,2015,6,7,-40.79
2015-06-10 00:00:00,2015,6,8,23.84
2015-06-10 00:00:00,2015,6,9,23.49
2015-06-10 00:00:00,2015,6,10,23.3
2015-06-10 00:00:00,2015,6,11,21.42
2015-06-10 00:00:00,2015,6,12,22.77
2015-06-10 00:00:00,2015,6,13,4.87
2015-06-10 00:00:00,2015,6,14,-116.95
2015-06-10 00:00:00,2015,6,15,-50.97
2015-06-10 00:00:00,2015,6,16,4.85
2015-06-10 00:00:00,2015,6,17,21.37
2015-06-10 00:00:00,2015,6,18,-33.52
2015-06-10 00:00:00,2015,6,19,19.02
2015-06-10 00:00:00,2015,6,20,22.83
2015-06-10 00:00:00,2015,6,21,23.58
2015-06-10 00:00:00,2015,6,22,22.62
2015-06-10 00:00:00,2015,6,23,21.37
2015-06-10 00:00:00,2015,6,24,19.52
2015-06-11 00:00:00,2015,6,1,23.8
2015-06-11 00:00:00,2015,6,2,25.68
2015-06-11 00:00:00,2015,6,3,25.27
2015-06-11 00:00:00,2015,6,4,26.06
2015-06-11 00:00:00,2015,6,5,26.13
2015-06-11 00:00:00,2015,6,6,25.97
2015-06-11 00:00:00,2015,6,7,27.54
2015-06-11 00:00:00,2015,6,8,31.94
2015-06-11 00:00:00,2015,6,9,27.75
2015-06-11 00:00:00,2015,6,10,24.17
2015-06-11 00:00:00,2015,6,11,28.78
2015-06-11 00:00:00,2015,6,12,31.66
2015-06-11 00:00:00,2015,6,13,27.99
2015-06-11 00:00:00,2015,6,14,34.34
2015-06-11 00:00:00,2015,6,15,31.43
2015-06-11 00:00:00,2015,6,16,28.52
2015-06-11 00:00:00,2015,6,17,27.16
2015-06-11 00:00:00,2015,6,18,26.15
2015-06-11 00:00:00,2015,6,19,25.77
2015-06-11 00:00:00,2015,6,20,26.83
2015-06-11 00:00:00,2015,6,21,27.3
2015-06-11 00:00:00,2015,6,22,35.44
2015-06-11 00:00:00,2015,6,23,25.93
2015-06-11 00:00:00,2015,6,24,27.09
2015-06-12 00:00:00,2015,6,1,26.34
2015-06-12 00:00:00,2015,6,2,25.44
2015-06-12 00:00:00,2015,6,3,25.1
2015-06-12 00:00:00,2015,6,4,25.63
2015-06-12 00:00:00,2015,6,5,32.51
2015-06-12 00:00:00,2015,6,6,26.79
2015-06-12 00:00:00,2015,6,7,26.65
2015-06-12 00:00:00,2015,6,8,28.48
2015-06-12 00:00:00,2015,6,9,28.69
2015-06-12 00:00:00,2015,6,10,35.34
2015-06-12 00:00:00,2015,6,11,32.26
2015-06-12 00:00:00,2015,6,12,29.27
2015-06-12 00:00:00,2015,6,13,27.93
2015-06-12 00:00:00,2015,6,14,32.47
2015-06-12 00:00:00,2015,6,15,30.17
2015-06-12 00:00:00,2015,6,16,7.04
2015-06-12 00:00:00,2015,6,17,46.81
2015-06-12 00:00:00,2015,6,18,45.93
2015-06-12 00:00:00,2015,6,19,36.38
2015-06-12 00:00:00,2015,6,20,34.06
2015-06-12 00:00:00,2015,6,21,39.94
2015-06-12 00:00:00,2015,6,22,35.46
2015-06-12 00:00:00,2015,6,23,35.26
2015-06-12 00:00:00,2015,6,24,28.5
2015-06-13 00:00:00,2015,6,1,28.43
2015-06-13 00:00:00,2015,6,2,24.99
2015-06-13 00:00:00,2015,6,3,24.54
2015-06-13 00:00:00,2015,6,4,24.31
2015-06-13 00:00:00,2015,6,5,24.01
2015-06-13 00:00:00,2015,6,6,24.39
2015-06-13 00:00:00,2015,6,7,19.15
2015-06-13 00:00:00,2015,6,8,23.9
2015-06-13 00:00:00,2015,6,9,24.15
2015-06-13 00:00:00,2015,6,10,23.99
2015-06-13 00:00:00,2015,6,11,24.36
2015-06-13 00:00:00,2015,6,12,21.51
2015-06-13 00:00:00,2015,6,13,23.92
2015-06-13 00:00:00,2015,6,14,25.85
2015-06-13 00:00:00,2015,6,15,23.18
2015-06-13 00:00:00,2015,6,16,27.21
2015-06-13 00:00:00,2015,6,17,24.63
2015-06-13 00:00:00,2015,6,18,30.5
2015-06-13 00:00:00,2015,6,19,25.4
2015-06-13 00:00:00,2015,6,20,26.24
2015-06-13 00:00:00,2015,6,21,34.2
2015-06-13 00:00:00,2015,6,22,33.3
2015-06-13 00:00:00,2015,6,23,26.79
2015-06-13 00:00:00,2015,6,24,24.66
2015-06-14 00:00:00,2015,6,1,31.49
2015-06-14 00:00:00,2015,6,2,25.45
2015-06-14 00:00:00,2015,6,3,23.56
2015-06-14 00:00:00,2015,6,4,24
2015-06-14 00:00:00,2015,6,5,23.88
2015-06-14 00:00:00,2015,6,6,24.37
2015-06-14 00:00:00,2015,6,7,24.24
2015-06-14 00:00:00,2015,6,8,23.46
2015-06-14 00:00:00,2015,6,9,24.59
2015-06-14 00:00:00,2015,6,10,22
2015-06-14 00:00:00,2015,6,11,6.78
2015-06-14 00:00:00,2015,6,12,15.03
2015-06-14 00:00:00,2015,6,13,22.81
2015-06-14 00:00:00,2015,6,14,24.68
2015-06-14 00:00:00,2015,6,15,23.04
2015-06-14 00:00:00,2015,6,16,24.46
2015-06-14 00:00:00,2015,6,17,23.32
2015-06-14 00:00:00,2015,6,18,25.38
2015-06-14 00:00:00,2015,6,19,28.93
2015-06-14 00:00:00,2015,6,20,33.37
2015-06-14 00:00:00,2015,6,21,43.18
2015-06-14 00:00:00,2015,6,22,30.78
2015-06-14 00:00:00,2015,6,23,29.09
2015-06-14 00:00:00,2015,6,24,23.64
2015-06-15 00:00:00,2015,6,1,26.02
2015-06-15 00:00:00,2015,6,2,24.83
2015-06-15 00:00:00,2015,6,3,24.9
2015-06-15 00:00:00,2015,6,4,24.58
2015-06-15 00:00:00,2015,6,5,25.59
2015-06-15 00:00:00,2015,6,6,25.38
2015-06-15 00:00:00,2015,6,7,24.62
2015-06-15 00:00:00,2015,6,8,20.96
2015-06-15 00:00:00,2015,6,9,22.56
2015-06-15 00:00:00,2015,6,10,22.13
2015-06-15 00:00:00,2015,6,11,19.63
2015-06-15 00:00:00,2015,6,12,25.29
2015-06-15 00:00:00,2015,6,13,25.88
2015-06-15 00:00:00,2015,6,14,27.93
2015-06-15 00:00:00,2015,6,15,32.54
2015-06-15 00:00:00,2015,6,16,31.38
2015-06-15 00:00:00,2015,6,17,32.19
2015-06-15 00:00:00,2015,6,18,36.17
2015-06-15 00:00:00,2015,6,19,42.9
2015-06-15 00:00:00,2015,6,20,47.49
2015-06-15 00:00:00,2015,6,21,35.02
2015-06-15 00:00:00,2015,6,22,29.23
2015-06-15 00:00:00,2015,6,23,24.9
2015-06-15 00:00:00,2015,6,24,22.83
2015-06-16 00:00:00,2015,6,1,24.85
2015-06-16 00:00:00,2015,6,2,25.6
2015-06-16 00:00:00,2015,6,3,5.88
2015-06-16 00:00:00,2015,6,4,21.04
2015-06-16 00:00:00,2015,6,5,25.84
2015-06-16 00:00:00,2015,6,6,27.37
2015-06-16 00:00:00,2015,6,7,25.09
2015-06-16 00:00:00,2015,6,8,26.87
2015-06-16 00:00:00,2015,6,9,26.1
2015-06-16 00:00:00,2015,6,10,25.97
2015-06-16 00:00:00,2015,6,11,30.6
2015-06-16 00:00:00,2015,6,12,34.77
2015-06-16 00:00:00,2015,6,13,31.21
2015-06-16 00:00:00,2015,6,14,32.08
2015-06-16 00:00:00,2015,6,15,32.34
2015-06-16 00:00:00,2015,6,16,28.34
2015-06-16 00:00:00,2015,6,17,31.6
2015-06-16 00:00:00,2015,6,18,37.48
2015-06-16 00:00:00,2015,6,19,38.49
2015-06-16 00:00:00,2015,6,20,45.51
2015-06-16 00:00:00,2015,6,21,34.08
2015-06-16 00:00:00,2015,6,22,32.57
2015-06-16 00:00:00,2015,6,23,25.74
2015-06-16 00:00:00,2015,6,24,17.77
2015-06-17 00:00:00,2015,6,1,27.41
2015-06-17 00:00:00,2015,6,2,25.73
2015-06-17 00:00:00,2015,6,3,17.73
2015-06-17 00:00:00,2015,6,4,22.8
2015-06-17 00:00:00,2015,6,5,18.77
2015-06-17 00:00:00,2015,6,6,24.53
2015-06-17 00:00:00,2015,6,7,28.05
2015-06-17 00:00:00,2015,6,8,28.56
2015-06-17 00:00:00,2015,6,9,38.49
2015-06-17 00:00:00,2015,6,10,40.02
2015-06-17 00:00:00,2015,6,11,27.41
2015-06-17 00:00:00,2015,6,12,29.61
2015-06-17 00:00:00,2015,6,13,31.52
2015-06-17 00:00:00,2015,6,14,38.52
2015-06-17 00:00:00,2015,6,15,35.99
2015-06-17 00:00:00,2015,6,16,44.44
2015-06-17 00:00:00,2015,6,17,41.04
2015-06-17 00:00:00,2015,6,18,36.59
2015-06-17 00:00:00,2015,6,19,40.22
2015-06-17 00:00:00,2015,6,20,58.24
2015-06-17 00:00:00,2015,6,21,56.54
2015-06-17 00:00:00,2015,6,22,37.45
2015-06-17 00:00:00,2015,6,23,29.37
2015-06-17 00:00:00,2015,6,24,27.45
2015-06-18 00:00:00,2015,6,1,34.3
2015-06-18 00:00:00,2015,6,2,33.94
2015-06-18 00:00:00,2015,6,3,33.18
2015-06-18 00:00:00,2015,6,4,31.7
2015-06-18 00:00:00,2015,6,5,32.36
2015-06-18 00:00:00,2015,6,6,28.01
2015-06-18 00:00:00,2015,6,7,26.11
2015-06-18 00:00:00,2015,6,8,28.81
2015-06-18 00:00:00,2015,6,9,25.95
2015-06-18 00:00:00,2015,6,10,26.72
2015-06-18 00:00:00,2015,6,11,24.01
2015-06-18 00:00:00,2015,6,12,25.01
2015-06-18 00:00:00,2015,6,13,25.9
2015-06-18 00:00:00,2015,6,14,28.4
2015-06-18 00:00:00,2015,6,15,33.07
2015-06-18 00:00:00,2015,6,16,37.77
2015-06-18 00:00:00,2015,6,17,36.9
2015-06-18 00:00:00,2015,6,18,44.43
2015-06-18 00:00:00,2015,6,19,44.19
2015-06-18 00:00:00,2015,6,20,50.4
2015-06-18 00:00:00,2015,6,21,294.68
2015-06-18 00:00:00,2015,6,22,43.69
2015-06-18 00:00:00,2015,6,23,36.21
2015-06-18 00:00:00,2015,6,24,31.35
2015-06-19 00:00:00,2015,6,1,36.23
2015-06-19 00:00:00,2015,6,2,29.46
2015-06-19 00:00:00,2015,6,3,26.26
2015-06-19 00:00:00,2015,6,4,25
2015-06-19 00:00:00,2015,6,5,24.67
2015-06-19 00:00:00,2015,6,6,17.02
2015-06-19 00:00:00,2015,6,7,15.7
2015-06-19 00:00:00,2015,6,8,21.08
2015-06-19 00:00:00,2015,6,9,5.19
2015-06-19 00:00:00,2015,6,10,22.26
2015-06-19 00:00:00,2015,6,11,23.07
2015-06-19 00:00:00,2015,6,12,23.81
2015-06-19 00:00:00,2015,6,13,24.69
2015-06-19 00:00:00,2015,6,14,25.79
2015-06-19 00:00:00,2015,6,15,33.57
2015-06-19 00:00:00,2015,6,16,35.17
2015-06-19 00:00:00,2015,6,17,35.35
2015-06-19 00:00:00,2015,6,18,35.79
2015-06-19 00:00:00,2015,6,19,42.26
2015-06-19 00:00:00,2015,6,20,48.31
2015-06-19 00:00:00,2015,6,21,42.74
2015-06-19 00:00:00,2015,6,22,37.76
2015-06-19 00:00:00,2015,6,23,31.6
2015-06-19 00:00:00,2015,6,24,38.62
2015-06-20 00:00:00,2015,6,1,32.87
2015-06-20 00:00:00,2015,6,2,30.07
2015-06-20 00:00:00,2015,6,3,26.43
2015-06-20 00:00:00,2015,6,4,28.33
2015-06-20 00:00:00,2015,6,5,31.01
2015-06-20 00:00:00,2015,6,6,30.43
2015-06-20 00:00:00,2015,6,7,27.57
2015-06-20 00:00:00,2015,6,8,24.19
2015-06-20 00:00:00,2015,6,9,27.73
2015-06-20 00:00:00,2015,6,10,31.88
2015-06-20 00:00:00,2015,6,11,26.66
2015-06-20 00:00:00,2015,6,12,26.41
2015-06-20 00:00:00,2015,6,13,30.18
2015-06-20 00:00:00,2015,6,14,33.61
2015-06-20 00:00:00,2015,6,15,37.48
2015-06-20 00:00:00,2015,6,16,37.91
2015-06-20 00:00:00,2015,6,17,28.17
2015-06-20 00:00:00,2015,6,18,36.04
2015-06-20 00:00:00,2015,6,19,39.59
2015-06-20 00:00:00,2015,6,20,46.72
2015-06-20 00:00:00,2015,6,21,36.48
2015-06-20 00:00:00,2015,6,22,37.82
2015-06-20 00:00:00,2015,6,23,31.66
2015-06-20 00:00:00,2015,6,24,29.56
2015-06-21 00:00:00,2015,6,1,29.91
2015-06-21 00:00:00,2015,6,2,28.95
2015-06-21 00:00:00,2015,6,3,28.63
2015-06-21 00:00:00,2015,6,4,31.28
2015-06-21 00:00:00,2015,6,5,33.04
2015-06-21 00:00:00,2015,6,6,28.02
2015-06-21 00:00:00,2015,6,7,27.16
2015-06-21 00:00:00,2015,6,8,24.19
2015-06-21 00:00:00,2015,6,9,28.56
2015-06-21 00:00:00,2015,6,10,8.48
2015-06-21 00:00:00,2015,6,11,24.38
2015-06-21 00:00:00,2015,6,12,15.38
2015-06-21 00:00:00,2015,6,13,22.06
2015-06-21 00:00:00,2015,6,14,26.82
2015-06-21 00:00:00,2015,6,15,25.39
2015-06-21 00:00:00,2015,6,16,29.46
2015-06-21 00:00:00,2015,6,17,29.58
2015-06-21 00:00:00,2015,6,18,55.19
2015-06-21 00:00:00,2015,6,19,38.84
2015-06-21 00:00:00,2015,6,20,62.16
2015-06-21 00:00:00,2015,6,21,52.09
2015-06-21 00:00:00,2015,6,22,42.58
2015-06-21 00:00:00,2015,6,23,31.61
2015-06-21 00:00:00,2015,6,24,26.1
2015-06-22 00:00:00,2015,6,1,26.32
2015-06-22 00:00:00,2015,6,2,25.69
2015-06-22 00:00:00,2015,6,3,24.42
2015-06-22 00:00:00,2015,6,4,25.76
2015-06-22 00:00:00,2015,6,5,25.45
2015-06-22 00:00:00,2015,6,6,25.88
2015-06-22 00:00:00,2015,6,7,26.56
2015-06-22 00:00:00,2015,6,8,26.78
2015-06-22 00:00:00,2015,6,9,25.44
2015-06-22 00:00:00,2015,6,10,28.97
2015-06-22 00:00:00,2015,6,11,26.69
2015-06-22 00:00:00,2015,6,12,31.2
2015-06-22 00:00:00,2015,6,13,33.6
2015-06-22 00:00:00,2015,6,14,32.06
2015-06-22 00:00:00,2015,6,15,28.79
2015-06-22 00:00:00,2015,6,16,36.59
2015-06-22 00:00:00,2015,6,17,39.64
2015-06-22 00:00:00,2015,6,18,38.56
2015-06-22 00:00:00,2015,6,19,36.02
2015-06-22 00:00:00,2015,6,20,44.47
2015-06-22 00:00:00,2015,6,21,35.16
2015-06-22 00:00:00,2015,6,22,33.62
2015-06-22 00:00:00,2015,6,23,29.27
2015-06-22 00:00:00,2015,6,24,24.43
2015-06-23 00:00:00,2015,6,1,29.83
2015-06-23 00:00:00,2015,6,2,25.65
2015-06-23 00:00:00,2015,6,3,25.54
2015-06-23 00:00:00,2015,6,4,26.78
2015-06-23 00:00:00,2015,6,5,28.41
2015-06-23 00:00:00,2015,6,6,28
2015-06-23 00:00:00,2015,6,7,27.59
2015-06-23 00:00:00,2015,6,8,28.14
2015-06-23 00:00:00,2015,6,9,28.89
2015-06-23 00:00:00,2015,6,10,31.77
2015-06-23 00:00:00,2015,6,11,30.65
2015-06-23 00:00:00,2015,6,12,35.2
2015-06-23 00:00:00,2015,6,13,37.39
2015-06-23 00:00:00,2015,6,14,53.07
2015-06-23 00:00:00,2015,6,15,40.71
2015-06-23 00:00:00,2015,6,16,61.9
2015-06-23 00:00:00,2015,6,17,44.58
2015-06-23 00:00:00,2015,6,18,39.03
2015-06-23 00:00:00,2015,6,19,41.62
2015-06-23 00:00:00,2015,6,20,48.56
2015-06-23 00:00:00,2015,6,21,39.27
2015-06-23 00:00:00,2015,6,22,35.2
2015-06-23 00:00:00,2015,6,23,34.31
2015-06-23 00:00:00,2015,6,24,32.93
2015-06-24 00:00:00,2015,6,1,25
2015-06-24 00:00:00,2015,6,2,21.21
2015-06-24 00:00:00,2015,6,3,24.18
2015-06-24 00:00:00,2015,6,4,23.52
2015-06-24 00:00:00,2015,6,5,24.59
2015-06-24 00:00:00,2015,6,6,28.07
2015-06-24 00:00:00,2015,6,7,28.87
2015-06-24 00:00:00,2015,6,8,28.69
2015-06-24 00:00:00,2015,6,9,28.19
2015-06-24 00:00:00,2015,6,10,28.25
2015-06-24 00:00:00,2015,6,11,30.2
2015-06-24 00:00:00,2015,6,12,35.05
2015-06-24 00:00:00,2015,6,13,36.83
2015-06-24 00:00:00,2015,6,14,43.27
2015-06-24 00:00:00,2015,6,15,82.76
2015-06-24 00:00:00,2015,6,16,48.66
2015-06-24 00:00:00,2015,6,17,49.03
2015-06-24 00:00:00,2015,6,18,122.17
2015-06-24 00:00:00,2015,6,19,83.79
2015-06-24 00:00:00,2015,6,20,157.72
2015-06-24 00:00:00,2015,6,21,39.36
2015-06-24 00:00:00,2015,6,22,35.96
2015-06-24 00:00:00,2015,6,23,37.26
2015-06-24 00:00:00,2015,6,24,39.14
2015-06-25 00:00:00,2015,6,1,31.19
2015-06-25 00:00:00,2015,6,2,28.24
2015-06-25 00:00:00,2015,6,3,28.75
2015-06-25 00:00:00,2015,6,4,27.44
2015-06-25 00:00:00,2015,6,5,28.84
2015-06-25 00:00:00,2015,6,6,27.92
2015-06-25 00:00:00,2015,6,7,26.65
2015-06-25 00:00:00,2015,6,8,26.83
2015-06-25 00:00:00,2015,6,9,27.46
2015-06-25 00:00:00,2015,6,10,27.76
2015-06-25 00:00:00,2015,6,11,30.02
2015-06-25 00:00:00,2015,6,12,37.94
2015-06-25 00:00:00,2015,6,13,40.18
2015-06-25 00:00:00,2015,6,14,42.16
2015-06-25 00:00:00,2015,6,15,40.37
2015-06-25 00:00:00,2015,6,16,43.35
2015-06-25 00:00:00,2015,6,17,88.18
2015-06-25 00:00:00,2015,6,18,148.65
2015-06-25 00:00:00,2015,6,19,137.58
2015-06-25 00:00:00,2015,6,20,268.54
2015-06-25 00:00:00,2015,6,21,38.88
2015-06-25 00:00:00,2015,6,22,39.82
2015-06-25 00:00:00,2015,6,23,39.32
2015-06-25 00:00:00,2015,6,24,32.91
2015-06-26 00:00:00,2015,6,1,31.88
2015-06-26 00:00:00,2015,6,2,34.11
2015-06-26 00:00:00,2015,6,3,27.69
2015-06-26 00:00:00,2015,6,4,26.22
2015-06-26 00:00:00,2015,6,5,28.78
2015-06-26 00:00:00,2015,6,6,31.74
2015-06-26 00:00:00,2015,6,7,28.7
2015-06-26 00:00:00,2015,6,8,35.05
2015-06-26 00:00:00,2015,6,9,34.47
2015-06-26 00:00:00,2015,6,10,39.23
2015-06-26 00:00:00,2015,6,11,40.65
2015-06-26 00:00:00,2015,6,12,39.09
2015-06-26 00:00:00,2015,6,13,38.64
2015-06-26 00:00:00,2015,6,14,43.07
2015-06-26 00:00:00,2015,6,15,41.76
2015-06-26 00:00:00,2015,6,16,57.7
2015-06-26 00:00:00,2015,6,17,42.87
2015-06-26 00:00:00,2015,6,18,135.36
2015-06-26 00:00:00,2015,6,19,49.18
2015-06-26 00:00:00,2015,6,20,203.74
2015-06-26 00:00:00,2015,6,21,38.75
2015-06-26 00:00:00,2015,6,22,43.75
2015-06-26 00:00:00,2015,6,23,36.99
2015-06-26 00:00:00,2015,6,24,32.7
2015-06-27 00:00:00,2015,6,1,31.78
2015-06-27 00:00:00,2015,6,2,32.16
2015-06-27 00:00:00,2015,6,3,28.73
2015-06-27 00:00:00,2015,6,4,25.43
2015-06-27 00:00:00,2015,6,5,26.46
2015-06-27 00:00:00,2015,6,6,27.42
2015-06-27 00:00:00,2015,6,7,25.54
2015-06-27 00:00:00,2015,6,8,34.35
2015-06-27 00:00:00,2015,6,9,43.96
2015-06-27 00:00:00,2015,6,10,34.82
2015-06-27 00:00:00,2015,6,11,36.24
2015-06-27 00:00:00,2015,6,12,46.79
2015-06-27 00:00:00,2015,6,13,33.88
2015-06-27 00:00:00,2015,6,14,42.35
2015-06-27 00:00:00,2015,6,15,34.37
2015-06-27 00:00:00,2015,6,16,38.03
2015-06-27 00:00:00,2015,6,17,50.21
2015-06-27 00:00:00,2015,6,18,46.04
2015-06-27 00:00:00,2015,6,19,56.38
2015-06-27 00:00:00,2015,6,20,39.83
2015-06-27 00:00:00,2015,6,21,30.93
2015-06-27 00:00:00,2015,6,22,34.75
2015-06-27 00:00:00,2015,6,23,32.91
2015-06-27 00:00:00,2015,6,24,30.24
2015-06-28 00:00:00,2015,6,1,21.56
2015-06-28 00:00:00,2015,6,2,25.48
2015-06-28 00:00:00,2015,6,3,26.48
2015-06-28 00:00:00,2015,6,4,23.1
2015-06-28 00:00:00,2015,6,5,23.58
2015-06-28 00:00:00,2015,6,6,28.53
2015-06-28 00:00:00,2015,6,7,30.65
2015-06-28 00:00:00,2015,6,8,33.05
2015-06-28 00:00:00,2015,6,9,43.26
2015-06-28 00:00:00,2015,6,10,44.97
2015-06-28 00:00:00,2015,6,11,36.6
2015-06-28 00:00:00,2015,6,12,36.58
2015-06-28 00:00:00,2015,6,13,68.34
2015-06-28 00:00:00,2015,6,14,47.92
2015-06-28 00:00:00,2015,6,15,54.16
2015-06-28 00:00:00,2015,6,16,60.61
2015-06-28 00:00:00,2015,6,17,50.63
2015-06-28 00:00:00,2015,6,18,42.04
2015-06-28 00:00:00,2015,6,19,44.34
2015-06-28 00:00:00,2015,6,20,43.79
2015-06-28 00:00:00,2015,6,21,49.61
2015-06-28 00:00:00,2015,6,22,40.09
2015-06-28 00:00:00,2015,6,23,33.02
2015-06-28 00:00:00,2015,6,24,36.7
2015-06-29 00:00:00,2015,6,1,30.02
2015-06-29 00:00:00,2015,6,2,30.82
2015-06-29 00:00:00,2015,6,3,26.22
2015-06-29 00:00:00,2015,6,4,24.7
2015-06-29 00:00:00,2015,6,5,24.97
2015-06-29 00:00:00,2015,6,6,26.41
2015-06-29 00:00:00,2015,6,7,26.88
2015-06-29 00:00:00,2015,6,8,30.59
2015-06-29 00:00:00,2015,6,9,42.8
2015-06-29 00:00:00,2015,6,10,35.41
2015-06-29 00:00:00,2015,6,11,58.81
2015-06-29 00:00:00,2015,6,12,40.28
2015-06-29 00:00:00,2015,6,13,47.96
2015-06-29 00:00:00,2015,6,14,49.22
2015-06-29 00:00:00,2015,6,15,124.71
2015-06-29 00:00:00,2015,6,16,52.25
2015-06-29 00:00:00,2015,6,17,49.74
2015-06-29 00:00:00,2015,6,18,53.51
2015-06-29 00:00:00,2015,6,19,54.7
2015-06-29 00:00:00,2015,6,20,43.82
2015-06-29 00:00:00,2015,6,21,37.84
2015-06-29 00:00:00,2015,6,22,36.96
2015-06-29 00:00:00,2015,6,23,44.68
2015-06-29 00:00:00,2015,6,24,35.67
2015-06-30 00:00:00,2015,6,1,33.77
2015-06-30 00:00:00,2015,6,2,30.46
2015-06-30 00:00:00,2015,6,3,27.16
2015-06-30 00:00:00,2015,6,4,26.78
2015-06-30 00:00:00,2015,6,5,26.81
2015-06-30 00:00:00,2015,6,6,27.4
2015-06-30 00:00:00,2015,6,7,27.77
2015-06-30 00:00:00,2015,6,8,33
2015-06-30 00:00:00,2015,6,9,32.87
2015-06-30 00:00:00,2015,6,10,35.29
2015-06-30 00:00:00,2015,6,11,39.89
2015-06-30 00:00:00,2015,6,12,38.15
2015-06-30 00:00:00,2015,6,13,45.55
2015-06-30 00:00:00,2015,6,14,57.94
2015-06-30 00:00:00,2015,6,15,39.56
2015-06-30 00:00:00,2015,6,16,37.23
2015-06-30 00:00:00,2015,6,17,33.49
2015-06-30 00:00:00,2015,6,18,38.14
2015-06-30 00:00:00,2015,6,19,44.89
2015-06-30 00:00:00,2015,6,20,44.76
